1.270686273201781376e+02 2.973154362088748570e+01 -5.811852140403320988e+01 5.459999999999999964e+00 6.546361740672746767e-03
-3.243922832998718491e+02 -7.639669268029447835e+01 6.656049437871438101e+00 4.769999999999999574e+00 1.235947433444510753e-02
4.534757623038501606e+01 1.084374990032801556e+01 6.118145292032680516e+01 6.269999999999999574e+00 3.104559588128355703e-03
8.344546438199461136e+01 2.041961839799502698e+01 1.428204167349028353e+02 4.830000000000000071e+00 1.169499391019871229e-02
2.963947198466759403e+01 7.487326698058006436e+00 5.451322444496062758e+01 2.470000000000000195e+00 1.028016298126473299e-01
1.057300861395740412e+02 2.637372187933101841e+01 -2.170840140350340164e+01 5.309999999999999609e+00 7.516228940182060475e-03
9.879938793569685629e+01 2.518670890590450995e+01 4.415868714496151881e+01 4.419999999999999929e+00 1.706082389003123548e-02
9.599413673732700545e+02 2.564450127778046067e+02 1.129093735122477398e+02 6.110000000000000320e+00 3.597493351557423582e-03
3.531150161462304027e+01 9.949448681092448510e+00 5.084135830761759678e+00 4.280000000000000249e+00 1.940885877592777448e-02
2.293901234921020205e+01 7.077783958907293282e+00 -4.311691581535074036e+00 3.450000000000000178e+00 4.168693834703352669e-02
1.582764117082882294e+01 4.970069934451452731e+00 1.188601311111241898e+01 2.060000000000000053e+00 1.499684835502373137e-01
5.922443246165825315e+01 1.908712425011165692e+01 2.392890996054196151e+01 4.660000000000000142e+00 1.367728825595848803e-02
3.579518232312143766e+01 1.157187853170208136e+01 2.179806683960742220e+01 4.509999999999999787e+00 1.570362804333553033e-02
1.232399034788555952e+02 4.108506923216582862e+01 5.943152818173717122e+01 4.650000000000000355e+00 1.380384264602884520e-02
-1.648902676217789747e+02 -6.008169839741325546e+01 -2.833946016994880210e+02 4.980000000000000426e+00 1.018591388054116385e-02
2.522386895924458372e+01 9.473493209229205902e+00 2.744629851127375275e+01 4.879999999999999893e+00 1.116863247780561230e-02
2.666323279112266320e+01 1.049396824996547650e+01 7.138703251157542695e+01 4.740000000000000213e+00 1.270574105208541194e-02
2.253751929385703079e+01 8.653975870992439923e+00 -3.471732035132731653e+00 3.600000000000000089e+00 3.630780547701013827e-02
1.248760804349382347e+01 4.907463881790943283e+00 2.346138601022188652e+01 2.680000000000000160e+00 8.472274141405963799e-02
1.287092836309628296e+02 5.045357417430124514e+01 -3.600722740712992476e+01 4.900000000000000355e+00 1.096478196143184543e-02
4.199209520004503560e+01 1.741588118109173422e+01 4.876264418426152503e+01 5.269999999999999574e+00 7.798301105232593143e-03
5.101475389171054786e+01 2.117926430102697211e+01 5.945872696406129698e+00 4.839999999999999858e+00 1.158777356155126122e-02
5.923549288070939411e+01 2.498652483017910697e+01 1.764297039998407257e+01 3.620000000000000107e+00 3.564511334262442793e-02
2.234264826353510713e+01 9.706939815966430629e+00 4.091644026704035753e+01 4.709999999999999964e+00 1.306170888131841755e-02
1.103447382275430577e+01 4.958896262247820097e+00 1.066749346833173817e+01 4.089999999999999858e+00 2.312064790175595227e-02
2.863993075357214124e+01 1.305096228862641006e+01 3.573514300960005841e+01 3.569999999999999840e+00 3.732501577957206274e-02
7.205998003102492078e+01 3.335363527866997657e+01 7.772112521040484978e+01 4.980000000000000426e+00 1.018591388054116385e-02
2.193923773883431139e+01 1.039777542819279077e+01 2.332404597029148263e+00 4.440000000000000391e+00 1.674942876026436558e-02
2.279314327246761351e+01 1.107513084382042123e+01 3.094857180150680165e+01 4.070000000000000284e+00 2.355049283896008816e-02
-1.524932665773468159e+02 -7.285266015424431885e+01 1.069499581908306425e+02 5.250000000000000000e+00 7.943282347242813790e-03
9.992780655859976946e+01 4.805173637732013958e+01 -7.151441802690845506e+00 4.990000000000000213e+00 1.009252886076684487e-02
3.120244397293594574e+01 1.537549638293335263e+01 1.271785019478724621e+01 6.269999999999999574e+00 3.104559588128355703e-03
3.142255635026009131e+00 1.533740411524340264e+00 -9.985040661270266904e-01 3.500000000000000000e+00 3.981071705534973415e-02
3.846479715635572916e+01 1.905087752834011283e+01 6.919726393619917815e+00 4.259999999999999787e+00 1.976969640111861035e-02
-2.457858193730199403e+01 -1.226737563149590748e+01 3.370109750896962453e+01 5.490000000000000213e+00 6.367955209079155694e-03
2.805510103240212416e+01 1.483247610720304444e+01 -5.787200093110911325e+00 3.729999999999999982e+00 3.221068791283434457e-02
1.111806100893931273e+02 5.991987784967570008e+01 1.087485997905630768e+02 5.400000000000000355e+00 6.918309709189362708e-03
1.343760645455861003e+01 7.226458359200973902e+00 8.660025620242615574e+00 3.410000000000000142e+00 4.325138310350085807e-02
1.756761824534323750e+02 9.494318385074257094e+01 1.112073553648492208e+01 4.620000000000000107e+00 1.419057521689091883e-02
1.108443442054834982e+01 6.058496534045136883e+00 4.800518805654071741e+00 2.640000000000000124e+00 8.790225168308841985e-02
5.523991434129754197e+01 2.988264832756770772e+01 -6.572702642303531206e+01 4.410000000000000142e+00 1.721868574986007080e-02
-6.721442849885292503e+01 -3.751485541862492568e+01 3.192648851559939871e+01 4.849999999999999645e+00 1.148153621496882971e-02
1.154388773089590927e+02 6.665202491239641347e+01 -5.137641916317734569e+01 4.000000000000000000e+00 2.511886431509579437e-02
4.875802474040080625e+01 2.926782893429694354e+01 5.179970054161319837e+01 2.259999999999999787e+00 1.247383514242943192e-01
1.591184763810854008e+01 9.863200532501419815e+00 8.125485084637936950e+00 2.000000000000000000e+00 1.584893192461113431e-01
3.144770244119467861e+01 1.994641338425466159e+01 2.606335179430772797e+01 3.000000000000000000e+00 6.309573444801933051e-02
1.808295887479954160e+02 1.178494726711727481e+02 1.261434168887039533e+02 4.940000000000000391e+00 1.056817509213658045e-02
3.756078339507017461e+01 2.462592868119897105e+01 6.990485663847806563e+00 4.370000000000000107e+00 1.786487574852050828e-02
3.415332954904049245e+01 2.376924253497179151e+01 -2.164324638180698646e+00 3.040000000000000036e+00 6.081350012787179599e-02
-5.192690784144260761e+02 -3.787095854819166334e+02 -7.661192296677767217e+02 5.190000000000000391e+00 8.394599865193972874e-03
4.675752631100434797e+01 3.447997001611153678e+01 6.992373138556854428e+01 4.709999999999999964e+00 1.306170888131841755e-02
2.631779911655807425e+01 1.986040534648052258e+01 4.903963727954578466e+00 4.280000000000000249e+00 1.940885877592777448e-02
1.923730898673708367e+01 1.496258477245897645e+01 9.648821152075319763e-01 5.250000000000000000e+00 7.943282347242813790e-03
3.996992917612731588e+01 3.230353133175265157e+01 3.556875911743114216e+01 5.349999999999999645e+00 7.244359600749906113e-03
3.868936325203528668e+02 3.129510477085430011e+02 4.873354956630343082e+01 4.860000000000000320e+00 1.137627285823430458e-02
1.543751926388882190e+01 1.303032783019357943e+01 -1.686458808385230057e+01 4.110000000000000320e+00 2.269864851883821380e-02
6.395923908806012470e+00 5.569698478836975220e+00 9.835299819143729749e+00 4.120000000000000107e+00 2.249054605835780485e-02
2.402377628663580822e+01 2.161371263522786279e+01 1.809551633787551950e+01 4.509999999999999787e+00 1.570362804333553033e-02
6.870673106944003905e+01 6.334341390987461295e+01 1.380028072097510687e+02 3.759999999999999787e+00 3.133285724315585524e-02
2.402782628300640511e+01 2.184256774055378614e+01 -2.061202899865482863e+01 4.459999999999999964e+00 1.644371723214931372e-02
1.499590978249928810e+02 1.392449542150082209e+02 1.436074918142311674e+02 4.530000000000000249e+00 1.541700452949559125e-02
2.211045097085553124e+01 2.044555002649937947e+01 -1.156244646716463897e+01 4.750000000000000000e+00 1.258925411794167490e-02
2.307731421914280290e+01 2.194904419567645348e+01 4.190179148700287470e+01 3.950000000000000178e+00 2.630267991895381477e-02
2.149693111578556071e+01 2.083712948395900710e+01 -4.687177510855494944e+00 3.890000000000000124e+00 2.779713267759288328e-02
1.579104889241022747e+01 1.665920850944369747e+01 1.228743811651411306e+02 5.490000000000000213e+00 6.367955209079155694e-03
7.758386233786224295e+01 7.914309256947261417e+01 7.924280132933761323e+00 2.529999999999999805e+00 9.727472237769650698e-02
2.572792071062296060e+01 2.682804655729444221e+01 5.024519891320503717e+01 2.930000000000000160e+00 6.729766562843175759e-02
7.573244790056109821e+01 7.948522624360396094e+01 1.671726507057655340e+02 4.759999999999999787e+00 1.247383514242943192e-02
4.892579647383319497e+01 5.118748684413264272e+01 5.701377412433030401e+01 3.390000000000000124e+00 4.405548635065532209e-02
1.143670648601393047e+01 1.228244059002646971e+01 1.456607560048567329e+01 2.120000000000000107e+00 1.419057521689091883e-01
5.234351684710518704e+00 5.665795280675694379e+00 9.067727515056430931e+00 4.049999999999999822e+00 2.398832919019491111e-02
2.014263259402226680e+01 2.166720496475701552e+01 1.006822135222707004e+01 6.269999999999999574e+00 3.104559588128355703e-03
1.454697028939056835e+01 1.580540267310941438e+01 2.137401570334471756e+01 3.799999999999999822e+00 3.019951720402016052e-02
2.248948953171251475e+01 2.482203301032641107e+01 2.772090738196037663e+01 4.629999999999999893e+00 1.406047524129914322e-02
2.337000858678261395e+01 2.587090801762828818e+01 1.250123711798062232e+01 4.349999999999999645e+00 1.819700858609984290e-02
7.801405544155513461e+00 8.669789132729654568e+00 -6.461470862535880322e+00 3.870000000000000107e+00 2.831391995799378836e-02
4.130026621843055779e+01 4.759574049284376684e+01 7.764620723013221948e+01 5.030000000000000249e+00 9.727472237769650351e-03
4.458293983848935937e+01 5.253785940456458547e+01 4.686767808403021718e+01 4.820000000000000284e+00 1.180320635651729150e-02
3.812488628623391662e+01 4.478603080010305604e+01 -9.550409890159564652e-01 5.379999999999999893e+00 7.046930689671467365e-03
2.138687851556872133e+01 2.512246351147051371e+01 -1.367382384546364094e+01 4.879999999999999893e+00 1.116863247780561230e-02
-7.011718918239917286e+01 -8.381461765534771757e+01 -6.069340696029116344e+01 4.469999999999999751e+00 1.629296032639723085e-02
-4.603800410684507938e+01 -5.463155760311545350e+01 2.851411676747508039e+01 3.689999999999999947e+00 3.341950400261142762e-02
3.087380837671009903e+00 3.607521206653087287e+00 -9.150687974963245708e+00 5.540000000000000036e+00 6.081350012787175956e-03
3.011193997292869629e+00 3.586323144669641305e+00 -4.377486065986691877e+00 4.269999999999999574e+00 1.958844673505991119e-02
2.989910770672332063e+01 3.714548469140831344e+01 1.003590321681501081e+02 5.230000000000000426e+00 8.090958991783822260e-03
7.405945558152812680e+01 9.044539251922303436e+01 4.426994478211300788e+01 5.089999999999999858e+00 9.204495717531712903e-03
2.531122381376409791e+01 3.134708061220301900e+01 4.778025205188422575e+01 1.790000000000000036e+00 1.923091728910158449e-01
3.867468732320011782e+01 4.810734089867373342e+01 9.808277734214991384e+00 3.600000000000000089e+00 3.630780547701013827e-02
1.015112282730204214e+02 1.329814988206680084e+02 1.857724185822842173e+02 4.360000000000000320e+00 1.803017740859567952e-02
-4.919659794706292644e+01 -6.462265110783611988e+01 -1.865615605301296043e+01 4.110000000000000320e+00 2.269864851883821380e-02
1.948620368211224640e+00 2.607857295814238974e+00 -5.423442744275630556e-01 3.729999999999999982e+00 3.221068791283434457e-02
1.082747695533030452e+01 1.502279658855806943e+01 1.298212667962286571e-01 4.280000000000000249e+00 1.940885877592777448e-02
1.274907791584858217e+02 1.857692639589688781e+02 4.463584678234581702e+02 5.099999999999999645e+00 9.120108393559096804e-03
2.042886788083163196e+01 3.062986492417758200e+01 3.383005663362333593e+01 3.770000000000000018e+00 3.104559588128355530e-02
5.080464220486982541e+00 7.479068435480922261e+00 -1.555769252942272640e+00 3.540000000000000036e+00 3.837072454922788034e-02
1.595164075816741267e+01 2.492371347303938833e+01 6.501072588552398202e+01 4.469999999999999751e+00 1.629296032639723085e-02
6.235808837708624708e+01 9.555227455829056282e+01 5.105126482950798561e+01 2.870000000000000107e+00 7.112135136533288826e-02
1.740780491750234305e+01 2.718192131960400104e+01 -2.362438319467914738e+01 4.169999999999999929e+00 2.147830474130534364e-02
4.432494360861544180e+01 7.242509782638755667e+01 5.281954731849991447e+01 2.850000000000000089e+00 7.244359600749898653e-02
1.645192173352727494e+01 2.769121859212599546e+01 5.836929953838262009e+01 5.000000000000000000e+00 1.000000000000000021e-02
-2.216179368612045266e+02 -3.665962132071203428e+02 -2.578617973325687558e+02 6.099999999999999645e+00 3.630780547701014001e-03
9.022381531562942314e+00 1.510644734720782445e+01 2.149411124742203683e+01 5.280000000000000249e+00 7.726805850957021646e-03
1.301799662776464857e+02 2.130425063062908180e+02 -1.288669417208577883e+01 4.790000000000000036e+00 1.213388850464977402e-02
-1.021863906901473200e+02 -1.751604237514476097e+02 -1.462079598001896841e+02 4.040000000000000036e+00 2.421029046736177665e-02
4.933875540710717189e+01 8.378566298642468269e+01 -2.335915008734091458e+01 2.950000000000000178e+00 6.606934480075957183e-02
2.428277399185565741e+02 4.234868162694649527e+02 1.081369741207801383e+02 3.470000000000000195e+00 4.092606597300107313e-02
3.151930271143120876e+01 5.707455327333190098e+01 2.917309962210553920e+01 5.469999999999999751e+00 6.486344335482388188e-03
3.436828066856735830e+01 6.244788248127395036e+01 2.891786680938250953e+01 4.360000000000000320e+00 1.803017740859567952e-02
1.570839882277388533e+01 2.975008959941778031e+01 3.698889529644389995e+01 4.040000000000000036e+00 2.421029046736177665e-02
7.469548714318241878e+01 1.404669932799571370e+02 4.967278708819272737e+01 5.889999999999999680e+00 4.405548635065534464e-03
1.728568247737763386e+01 3.501273319297034448e+01 4.399455998309221627e+01 4.139999999999999680e+00 2.208004733018900309e-02
8.418335979453519258e+01 1.704974943160054863e+02 1.623076287968852682e+02 4.709999999999999964e+00 1.306170888131841755e-02
1.519344110408182047e+01 3.045336011721817826e+01 5.550932091150913017e+00 4.839999999999999858e+00 1.158777356155126122e-02
4.494137119365980482e+00 1.046626296345797691e+01 7.051454380096787133e+01 5.429999999999999716e+00 6.729766562843181657e-03
2.916996772014703865e+01 5.875930010828624006e+01 -1.187021812918269070e+01 4.870000000000000107e+00 1.127197456175510482e-02
2.092322439324729721e+00 4.255519327760200810e+00 -6.371741064199675231e-01 4.429999999999999716e+00 1.690440931643264963e-02
1.269407996407959160e+01 2.546084922025363895e+01 -2.588233821889871322e+01 3.859999999999999876e+00 2.857590543374946557e-02
1.456365655729972275e+01 3.115847465502914559e+01 9.620788373857934062e+00 3.649999999999999911e+00 3.467368504525316503e-02
5.210857200534888278e+01 1.136206449555472773e+02 -2.139239323638778001e-01 5.860000000000000320e+00 4.528975799036204578e-03
2.574667460275327713e+01 5.674506581074229672e+01 2.369706094600995527e+01 5.910000000000000142e+00 4.325138310350088583e-03
1.866020763591818366e+01 4.139277149938384781e+01 1.435300716676964150e+01 3.759999999999999787e+00 3.133285724315585524e-02
2.738027072122923400e+01 6.342893781604372805e+01 1.814198002113295871e+01 4.690000000000000391e+00 1.330454417978090692e-02
1.833503967909062027e+01 4.351985104077959932e+01 1.642707780935269213e+01 3.529999999999999805e+00 3.872576449216172390e-02
9.827478899856446404e+00 2.331454954825960968e+01 7.236933981866412680e+00 3.839999999999999858e+00 2.910717118066605269e-02
-4.167762728457427102e+01 -1.029982871326885174e+02 8.511172680469319962e-02 4.910000000000000142e+00 1.086425623617065517e-02
6.032476498782396135e+01 1.535230022434833757e+02 -2.386185845840563147e+01 5.110000000000000320e+00 9.036494737223014356e-03
3.612365889229930360e+01 9.193456541333759446e+01 -1.559220800571733179e+01 5.259999999999999787e+00 7.870457896950984814e-03
1.142389541976105249e+01 2.882039469116853070e+01 -1.773103683841585010e+01 4.509999999999999787e+00 1.570362804333553033e-02
1.670378819407044446e+01 4.390953503091981958e+01 4.122118621941947225e+01 4.250000000000000000e+00 1.995262314968879874e-02
7.164716655143037016e+00 1.864526902005125564e+01 5.920182108618827321e+00 8.499999999999999778e-01 4.570881896148750734e-01
-2.215431412687406976e+01 -5.737697330801087503e+01 3.631955555766240451e+01 3.819999999999999840e+00 2.964831389524342359e-02
-2.570876826960248351e+01 -7.054964278835073799e+01 -9.993401391166068493e+01 5.049999999999999822e+00 9.549925860214358853e-03
7.696309790754697566e+00 2.063410515261319844e+01 -5.615108705579045179e+00 3.870000000000000107e+00 2.831391995799378836e-02
4.004413052738529899e+01 1.106835583255039808e+02 -4.207870633361353185e+01 4.320000000000000284e+00 1.870682140365799787e-02
1.302701740826071273e+02 4.266715473115782515e+02 8.949754591379759177e+02 5.440000000000000391e+00 6.668067692136218742e-03
9.556015113675853101e+00 3.026635900890716258e+01 2.434399489589050702e+01 4.879999999999999893e+00 1.116863247780561230e-02
2.393198808932009314e+00 7.571820676242577264e+00 9.696035827861838596e-01 3.189999999999999947e+00 5.296634438916578147e-02
8.182479297845674182e+00 2.619508023954877629e+01 4.297643779506749695e+00 4.360000000000000320e+00 1.803017740859567952e-02
1.252034902145511452e+01 3.982659104476333312e+01 -1.214259751355083417e+01 5.030000000000000249e+00 9.727472237769650351e-03
7.030432186576919662e+01 2.318836948259794042e+02 6.154067273638127489e+01 4.740000000000000213e+00 1.270574105208541194e-02
2.863336112943425604e+01 9.571301576333242167e+01 4.375984908507029481e+00 5.330000000000000071e+00 7.379042301291007487e-03
1.082109469531178370e+01 3.836443588126142146e+01 2.605086688102337433e+01 2.689999999999999947e+00 8.394599865193973220e-02
1.402574608157961400e+01 4.921467115576285067e+01 1.229949967999729310e+01 4.070000000000000284e+00 2.355049283896008816e-02
1.471186197033665266e+01 5.354642012810516150e+01 1.661854962575495698e+00 4.469999999999999751e+00 1.629296032639723085e-02
1.339497025243097106e+01 5.314926807030823142e+01 9.665096527129298920e+01 4.030000000000000249e+00 2.443430552693971400e-02
2.582003572059941732e+01 9.978179210086868522e+01 9.891957837471865389e+01 2.990000000000000213e+00 6.367955209079155521e-02
3.744459184592480483e+01 1.460442687699881787e+02 1.314114686811298043e+02 3.750000000000000000e+00 3.162277660168379134e-02
3.198455937097439872e+01 1.240397272668351292e+02 -6.323999752308578337e+01 5.019999999999999574e+00 9.817479430199843246e-03
1.981703050181438641e+01 8.169799204106091395e+01 -3.460037873298881550e+01 3.189999999999999947e+00 5.296634438916578147e-02
4.494007927268953928e+00 1.940772576410003936e+01 -1.773153522719122410e+00 2.790000000000000036e+00 7.655966069112561667e-02
8.554998379889796922e+01 3.884167031232972818e+02 3.030076979332978340e+02 6.019999999999999574e+00 3.908408957924020856e-03
-2.021433252288883509e+01 -9.780831063851216811e+01 -4.991505854387804142e+00 4.459999999999999964e+00 1.644371723214931372e-02
1.787644875370380637e+00 9.346787456600452515e+00 9.853646922365740579e+00 8.000000000000000167e-02 9.289663867799363706e-01
1.500384988292207566e+01 7.464330374049440309e+01 -1.097367115912638624e+01 1.199999999999999956e-01 8.953647655495937663e-01
1.898486700995093557e+01 1.030983309908987877e+02 9.704881368059932356e+01 5.480000000000000426e+00 6.426877173170193573e-03
1.082496679908464721e+01 5.866099938379720413e+01 3.929055944396045419e+01 4.540000000000000036e+00 1.527566058238072344e-02
1.637732184722972661e+01 9.119635811050703467e+01 3.761658672038718265e+01 4.940000000000000391e+00 1.056817509213658045e-02
3.768941951834585069e+01 2.238428658835524629e+02 -1.047562840568911469e+02 5.059999999999999609e+00 9.462371613657928962e-03
4.068669426984760662e+01 2.617121388290854611e+02 2.023918486748133603e+02 4.990000000000000213e+00 1.009252886076684487e-02
1.411016657328553237e+01 8.895410379553482016e+01 -1.235044238578967679e+01 4.139999999999999680e+00 2.208004733018900309e-02
7.349507077704886093e+00 4.704263640618832198e+01 -7.408115921441293938e-01 5.080000000000000071e+00 9.289663867799363706e-03
5.193993218857035465e+00 3.387534336976158755e+01 3.813684323061248715e+00 1.639999999999999902e+00 2.208004733018900378e-01
4.594992079292106624e+00 3.101576967681442198e+01 1.710024219792440547e+01 1.649999999999999911e+00 2.187761623949552869e-01
1.288688054809997574e+01 9.068503878329302381e+01 6.289539778837020378e+01 5.070000000000000284e+00 9.375620069258801259e-03
6.457379053794576329e+00 4.630576417355464969e+01 -1.772225888702559971e+01 2.839999999999999858e+00 7.311390834834176344e-02
2.194262950910944454e+01 1.651853678633407583e+02 -3.176953234865893538e+00 4.709999999999999964e+00 1.306170888131841755e-02
5.731597846663630946e+01 4.704208460402984429e+02 1.594337047902416771e+02 4.379999999999999893e+00 1.770108958317421002e-02
8.702772175935910681e+00 7.089544043663556749e+01 -3.729585442717270327e-01 2.229999999999999982e+00 1.282330582656021345e-01
1.275399851918534111e+01 1.009996417782147091e+02 -7.253556288087192172e+01 3.870000000000000107e+00 2.831391995799378836e-02
1.614436798726131883e+01 1.350399102775779170e+02 -4.372350946369382996e+01 2.580000000000000071e+00 9.289663867799362318e-02
1.523479488868009568e+01 1.398880896508842113e+02 2.464521584064837967e+01 3.540000000000000036e+00 3.837072454922788034e-02
1.780127385564705733e+01 1.651159633867016225e+02 -1.405742016784859594e+01 4.589999999999999858e+00 1.458814260275348960e-02
1.071979696449656672e+02 9.897907868429670089e+02 -9.392972684287607876e+01 5.129999999999999893e+00 8.871560120379607881e-03
-1.067326390593816399e+02 -9.897974547066321520e+02 9.438825358958706602e+01 5.080000000000000071e+00 9.289663867799363706e-03
4.256739784386463832e+00 3.955903087335595103e+01 -4.118645744524844332e+00 2.770000000000000018e+00 7.798301105232585684e-02
-5.178993981432701332e+01 -4.971999601022079673e+02 1.048817469301630290e+01 1.699999999999999956e+00 2.089296130854039757e-01
3.309361341782299348e+00 3.272919305443467408e+01 5.381371630557896246e+00 4.089999999999999858e+00 2.312064790175595227e-02
1.135399601488291665e+01 1.160315949371755551e+02 4.508609265426801471e+01 3.000000000000000000e+00 6.309573444801933051e-02
3.492116912621401337e+00 4.149603490538930828e+01 -1.412557152970124408e+00 2.049999999999999822e+00 1.513561248436208206e-01
3.491815144847544516e+00 4.149606029968287402e+01 -1.412557152970124408e+00 4.209999999999999964e+00 2.070141348791042571e-02
5.090679176342861822e+00 6.644987365072434216e+01 1.715727767089923805e+00 4.910000000000000142e+00 1.086425623617065517e-02
4.891137963454178506e-01 7.203916667520791961e+00 -2.983204416670219850e+00 3.600000000000000089e+00 3.630780547701013827e-02
5.228451370793605335e+00 1.106126150701919499e+02 9.025339854489089930e+01 4.519999999999999574e+00 1.555965631605074964e-02
8.713741244201653302e+00 1.816855802012194090e+02 8.315299549911223664e+01 4.860000000000000320e+00 1.137627285823430458e-02
3.509171982430399073e+00 6.562573615297527851e+01 -1.119789760724058603e+01 2.060000000000000053e+00 1.499684835502373137e-01
-1.554455790516134783e+01 -3.974034605401201361e+02 -3.030327643511016049e+02 4.740000000000000213e+00 1.270574105208541194e-02
1.693503895799730152e+00 4.558685179935733345e+01 3.713729392450517963e+01 3.970000000000000195e+00 2.582260190634595720e-02
1.607790443437373984e+00 4.243928877341114259e+01 -1.619992224599703690e+01 3.810000000000000053e+00 2.992264636608189116e-02
6.592691456301856157e+00 1.997864440360598053e+02 6.474040375865924624e+00 4.780000000000000249e+00 1.224616199265048284e-02
1.391148172708945863e+00 3.525025530016731068e+01 -2.541344872850912040e+01 3.120000000000000107e+00 5.649369748123025253e-02
2.210886203111994686e-01 9.016842840814728532e+00 3.332159406119733269e+00 4.410000000000000142e+00 1.721868574986007080e-02
4.178047126730302985e+00 1.982870966306431910e+02 2.578315791358376075e+01 5.000000000000000000e-01 6.309573444801932496e-01
5.480171140625313825e-02 2.653438571203052021e+01 3.690581355473629088e+01 3.720000000000000195e+00 3.250872973854343484e-02
2.304303005329755571e-01 1.468884652209086816e+01 -3.708517374052395787e+00 3.709999999999999964e+00 3.280952931131190381e-02
3.552638181130790551e-02 1.726226599591378275e+01 1.723069668304152557e+01 1.899999999999999911e+00 1.737800828749375415e-01
6.574687807619331026e-02 2.318165248568683978e+02 2.395249581812802262e+02 4.259999999999999787e+00 1.976969640111861035e-02
4.396326798384061346e-02 3.619988221349783686e+01 2.748967619742528612e+01 2.620000000000000107e+00 8.953647655495937385e-02
-1.122268922713437825e-02 4.538913278107725802e+01 -2.437663207320461822e+00 4.530000000000000249e+00 1.541700452949559125e-02
-5.327247857415444710e-01 2.963067357438591998e+01 1.274056961668462762e+01 4.160000000000000142e+00 2.167704104819694055e-02
-6.517337149259434526e-01 2.995843700098444629e+01 -8.867344338801510517e+00 4.929999999999999716e+00 1.066596121230257814e-02
-2.043069465852670241e+00 4.686436970104767852e+01 7.787181473163818168e+01 5.360000000000000320e+00 7.177942912713615280e-03
-5.761907692011591031e+00 1.026440827164637994e+02 2.278837262795316008e+02 5.320000000000000284e+00 7.447319739059888796e-03
-1.649526534145921275e+01 3.065995256667252420e+02 1.297526423367364146e+02 6.389999999999999680e+00 2.779713267759288328e-03
-6.206543325074160400e+00 7.924472105005722256e+01 1.464907191033970264e+02 4.980000000000000426e+00 1.018591388054116385e-02
